Hotelling T2         	sum-squared residuals  	
 1.352643594059E-03  	 7.068647898058E+03    	
 9.646839205227E-01  	 3.486913526593E+06    	
 1.024329643214E-01  	 7.113294476943E+05    	
 7.376132594876E-04  	 2.429580071814E+04    	
 4.102532776208E-04  	 1.234262393393E+04    	
 1.525183371201E-03  	 4.311729498764E+04    	
 9.649069427156E-05  	 3.127067395220E+03    	
 8.813685397362E-02  	 1.913051839890E+05    	
 4.022839729143E-02  	 1.602093079942E+05    	
 6.251270211034E-05  	 1.761535178219E+03    	
 4.802695140887E-03  	 2.035914437111E+04    	
 4.786786050641E+01  	 2.256409069350E+07    	
 3.072424708311E-03  	 2.031790962970E+04    	
 1.634679943784E-05  	 1.447027221309E+03    	
 1.485724540210E+00  	 1.358442205841E+06    	
 4.838459882635E-05  	 2.880581332058E+03    	
 4.140990183765E-02  	 1.599949289899E+05    	
 9.942662606386E-03  	 2.523192905558E+04    	
 4.245018691942E-03  	 4.015796686267E+04    	
 4.749800581283E-04  	 4.136728271658E+03    	
 1.074930931638E-03  	 2.101782267183E+04    	
 7.496907706468E-04  	 2.779790317866E+03    	
 1.265850950430E-02  	 2.988020575657E+04    	
 6.538389118490E-05  	 2.403700164545E+03    	
 9.138595038033E+01  	 1.768038986657E+08    	
 2.077702625032E-04  	 2.486082059253E+03    	
 2.270044806739E-01  	 3.902912020858E+05    	
 5.774262597369E-03  	 1.727841185537E+04    	
 4.137311957038E-03  	 1.398989996615E+04    	
 3.521248155034E-05  	 1.038348874815E+03    	
 4.755239613228E-02  	 3.276767980383E+05    	
 8.913906273860E+01  	 2.413442028081E+07    	
 2.785285115966E-01  	 5.191301524711E+05    	
 1.083163046008E-01  	 4.355882391525E+05    	
 2.336803551675E+00  	 8.728196724882E+06    	
 2.501576035606E-02  	 5.033203534550E+04    	
 1.701236315662E-01  	 1.112607031620E+06    	
 6.999285566095E+01  	 3.838412769048E+07    	
 1.046571445094E+00  	 1.042064288220E+06    	
 8.770145354716E+00  	 3.680077004181E+07    	
 8.401886749146E-04  	 2.847199092710E+03    	
 1.785627764468E-01  	 3.572141999180E+05    	
 1.906409273182E-04  	 6.730365012053E+03    	
 1.345187416446E-02  	 5.522209191223E+04    	
 5.421001802892E+00  	 5.464236591483E+06    	
 1.775624696591E-02  	 2.067898173759E+04    	
 4.856683035485E-05  	 1.721560036998E+03    	
 8.032748384642E-01  	 2.547171353987E+07    	
 8.082175171805E-01  	 2.107275029058E+07    	
 6.669873821117E-04  	 1.594871243754E+04    	
 6.420923181338E-05  	 3.088686644579E+03    	
 3.153798245864E-05  	 2.943842511342E+03    	
 2.709447164941E-01  	 9.933251547023E+05    	
 1.120485014808E-01  	 2.035608620055E+05    	
 2.745560026514E-01  	 6.632978937021E+04    	
 2.997377921169E-03  	 8.284773780924E+03    	
 2.334191016804E+00  	 3.116098502222E+06    	
 3.639980583168E+00  	 8.058944977927E+06    	
 7.220952492621E-04  	 7.666107949267E+03    	
 6.529857130522E-05  	 3.616138286021E+03    	
 3.608078500787E-05  	 6.731194398515E+02    	
 3.745841501940E-02  	 3.756553711100E+04    	
 9.016074785680E-03  	 3.501070740796E+04    	
 2.764945073357E-01  	 3.133944574630E+05    	
 3.523878432546E-05  	 1.058823510358E+03    	
 4.131085770459E-02  	 3.218269197261E+05    	
 7.122224103163E-03  	 2.833883648194E+04    	
 1.685857615702E-01  	 4.949513153831E+05    	
 7.768980028327E-02  	 1.146783645036E+05    	
 1.272868857524E-02  	 4.926140244548E+04    	
 2.102482828938E-02  	 1.393300088267E+05    	
 3.816895047529E-02  	 7.634644297975E+05    	
 2.318303466304E-02  	 8.922285539893E+04    	
 3.380650166026E-03  	 1.685028656257E+04    	
 2.296508627759E-03  	 1.540086128285E+04    	
 1.523688702757E-02  	 6.044505315984E+04    	
 4.776283668138E+00  	 4.875761850421E+06    	
 4.216656357900E-01  	 1.774796452749E+06    	
 3.240605513510E-02  	 1.144632754358E+05    	
 7.174890237251E-04  	 1.599511488297E+04    	
 8.659803048050E-03  	 2.309575144781E+04    	
 5.242068697431E-03  	 2.646497328175E+04    	
 1.973295225671E-05  	 1.216861205307E+03    	
 6.719250155131E-02  	 1.418133567676E+06    	
 1.039664254309E-03  	 1.361570907484E+04    	
 1.100836421246E-02  	 7.428758244922E+04    	
 1.448412459443E-03  	 9.761632654302E+03    	
 8.523873729770E-03  	 4.793664944395E+04    	
 2.240139711836E-01  	 2.178421983318E+05    	
 2.352680696805E-05  	 1.096313763329E+03    	
 6.753058897730E+01  	 2.309525977647E+07    	
 2.629542629886E+00  	 5.268013033855E+07    	
 2.737694478993E-02  	 2.129353898604E+05    	
 1.143410707115E-01  	 1.405149044975E+05    	
 2.997236703051E-02  	 1.890170185273E+05    	
 2.977549661797E-04  	 8.074505503891E+03    	
 4.631024662727E-03  	 1.563762247438E+04    	
 8.025500491921E-02  	 5.174331425501E+05    	
 1.082210529872E-02  	 3.942648642615E+04    	
 2.944904161563E+00  	 1.280123544155E+07    	
 2.408030634389E-02  	 5.073036681526E+04    	
 7.102063915299E-02  	 8.352592421385E+04    	
 8.653560947313E-01  	 6.885756059930E+05    	
 7.829029668526E-02  	 2.110903085814E+04    	
 5.860425216470E-05  	 6.645233155535E+02    	
 4.721060179018E-02  	 9.136990575192E+04    	
 1.403941679329E-01  	 1.434017726822E+05    	
 6.730183090703E-03  	 2.725177140720E+04    	
 1.235668752433E-03  	 8.235502909955E+03    	
 4.128507770304E-02  	 1.307589459604E+05    	
 4.434835914470E+00  	 7.522323556665E+06    	
 9.866681677454E-03  	 2.439454937214E+04    	
 3.913529841984E-05  	 1.223474498462E+03    	
 1.172503997922E-04  	 2.828949238587E+03    	
 1.277016083543E-04  	 3.973970530107E+03    	
 3.115524855338E-01  	 2.640270316151E+05    	
 2.881406974277E+00  	 2.641323813141E+06    	
 7.521776900279E-03  	 7.556158194037E+03    	
 1.807904785211E-02  	 1.908778059269E+04    	
 2.863305659847E-05  	 1.688964140134E+03    	
 2.090270767145E-01  	 5.578975640889E+05    	
 5.806821628429E-01  	 1.655130080593E+06    	
 4.238477695353E-03  	 1.961778830805E+04    	
 4.531644114049E-01  	 3.225511242185E+05    	
 4.275706527529E-03  	 3.324984304957E+04    	
 1.406435450469E-02  	 1.308787580754E+05    	
 2.102130615447E-02  	 1.069502966712E+05    	
 8.655889958917E-01  	 1.063688746154E+06    	
 1.649046715213E-02  	 6.621194399650E+04    	
 1.688521262044E+00  	 2.086896488355E+06    	
 3.360332725101E-05  	 1.937221293670E+03    	
 2.218911111291E-03  	 2.031981074803E+04    	
 2.546778644894E-04  	 4.349798562668E+03    	
 1.686635193124E-02  	 1.274715315149E+05    	
 5.057795195737E-03  	 1.326685900121E+04    	
 1.541586520235E-01  	 1.503624482675E+06    	
 2.345551499040E-04  	 4.068803475176E+03    	
 1.659525249321E-04  	 2.759053704434E+03    	
 6.100210800426E-05  	 3.497206466211E+03    	
 6.740127641292E-02  	 1.102467424462E+06    	
 8.734045252952E-01  	 3.386681404826E+05    	
 7.628235253671E-04  	 1.801022284899E+04    	
 1.777438302324E-02  	 1.130630495065E+05    	
 2.316220912515E-04  	 1.133490335432E+04    	
 4.928171683016E-04  	 1.585660750862E+04    	
 3.910488478409E-03  	 1.010902813547E+04    	
 2.432694757013E-02  	 5.582832826365E+04    	
 9.126997218781E-05  	 3.390436377032E+03    	
 2.342579677146E-04  	 6.173073088804E+03    	
 2.083009329170E-04  	 9.178041342259E+03    	
 3.794979222745E-05  	 3.862506532882E+03    	
 2.327426820912E-03  	 5.365353562088E+03    	
 8.244591578552E-05  	 4.255838574202E+03    	
 3.747642083125E-04  	 3.233230006639E+03    	
 7.347721995266E-02  	 1.194662184374E+05    	
 7.167702595836E-02  	 4.762790536133E+05    	
 1.097110419402E-03  	 1.406253760255E+04    	
 1.471515129588E-05  	 1.964603724711E+02    	
 1.124933858545E+01  	 4.548850047837E+07    	
 3.696440987596E-03  	 1.098463565063E+04    	
 1.037804391030E-02  	 2.147345093612E+04    	
 1.438223416458E+00  	 3.600483147266E+06    	
 8.187630336351E-01  	 2.728831453557E+05    	
 1.333341495651E+00  	 4.685717175995E+05    	
 1.535969529896E+00  	 1.053275122509E+07    	
 1.905460525539E+00  	 9.061773839094E+06    	
 1.533809625942E+00  	 1.747238282650E+06    	
 4.037811473567E-02  	 2.521842788293E+05    	
 4.613729981481E-01  	 1.910924322891E+06    	
 6.200157232675E-03  	 4.573060624205E+04    	
 3.642120011770E-04  	 1.304337050158E+04    	
 3.910496324525E+01  	 9.134184052214E+07    	
 8.834763969443E+01  	 8.667732038445E+07    	
 8.776695127783E-03  	 2.589211412499E+04    	
 5.422885423522E-03  	 1.467854266438E+04    	
 7.186728985110E-05  	 2.300597825191E+03    	
 5.144355801248E-02  	 1.001686924615E+05    	
 1.242202863005E-01  	 6.804879312260E+05    	
 1.334059015986E-01  	 4.254079041815E+05    	
 1.297279636227E-01  	 7.259148544113E+05    	
 6.417826456939E-01  	 1.940156498092E+06    	
 2.911666266181E-01  	 1.683268130368E+05    	
 3.905294189536E-03  	 3.472510965904E+04    	
 1.737823098380E+00  	 2.247193561060E+06    	
 4.591184841543E+00  	 8.553191711125E+06    	
 6.825956493359E-02  	 7.011682304991E+04    	
 4.315181666525E-05  	 1.533237976541E+03    	
 4.817583496044E-04  	 3.926062226269E+03    	
 2.605346883176E-02  	 4.170114413489E+04    	
 4.477903231829E-01  	 4.389125310024E+05    	
 1.572687386771E-02  	 3.218074659760E+04    	
 5.202991849451E-05  	 9.356064335727E+02    	
 5.130374090469E-06  	 1.527932584462E+02    	
 1.588458095668E-04  	 2.437800692533E+03    	
 4.297146627974E-04  	 5.623507705707E+03    	
 3.092834658709E-02  	 1.560833288386E+05    	
 6.763448354197E+01  	 7.855952271213E+07    	
 3.472992892770E+01  	 2.487845407884E+07    	
 8.620779117841E-03  	 2.652548326460E+04    	
 6.691452294663E-02  	 1.057733839259E+05    	
 2.538877948070E-02  	 2.030126931404E+05    	
 6.438325147844E-02  	 2.393845436220E+04    	
 1.386185036448E+00  	 1.650174301545E+07    	
 3.173053426967E-01  	 2.605293150426E+06    	
 1.747930450695E-02  	 2.703227271708E+04    	
 9.333789944928E-01  	 6.751991978959E+07    	
 2.752816073389E-04  	 8.607102152486E+03    	
 6.568980497826E-04  	 5.962066483741E+03    	
 1.262505359230E-03  	 1.586310002080E+04    	
 2.212304287353E-03  	 2.283745499941E+04    	
 3.106753997942E-04  	 5.736609625929E+03    	
 5.429770853562E-02  	 1.140506857135E+05    	
 5.983272303825E-04  	 1.204312280779E+04    	
 6.778495528465E-03  	 5.718951429370E+04    	
 1.879375617804E-04  	 2.247649565758E+03    	
 6.782659173953E-02  	 9.490043751249E+04    	
 1.155436910313E-02  	 1.036722491764E+05    	
 1.572293112563E-05  	 1.304189913038E+03    	
 4.334453342586E-05  	 4.141524176258E+02    	
 5.643585343607E-04  	 4.064317071858E+03    	
 2.719456179901E-02  	 3.089097350241E+04    	
 1.926676711304E-02  	 5.765754476585E+04    	
 1.563660630452E-01  	 4.360747600659E+05    	
 2.108303501808E-02  	 5.247103279597E+04    	
 6.367228560820E-02  	 2.291397963530E+05    	
 1.487694318920E-02  	 5.707620704346E+04    	
 4.866043306484E-03  	 4.222596661053E+04    	
 6.008496463370E-02  	 2.258213977301E+04    	
 4.810503078460E-03  	 6.508070628928E+04    	
 8.542399651970E-02  	 4.977396218450E+04    	
 7.844246211444E-05  	 2.248506988493E+03    	
 5.753505703600E-03  	 1.980808688358E+04    	
 2.253616583111E-05  	 1.855839189708E+03    	
 5.936790608620E-03  	 1.426197180159E+04    	
 5.500660382579E-03  	 2.662246799820E+04    	
 6.438317814242E-03  	 2.264085217160E+04    	
 5.787139550426E-02  	 7.706715249779E+04    	
 1.239925714126E-01  	 6.988417643210E+05    	
 2.672100926952E-05  	 2.333261852597E+03    	
 8.817467843773E-05  	 1.989869229423E+03    	
 2.826894233131E-04  	 1.805229640822E+03    	
 5.451133797997E-05  	 3.758924116851E+03    	
 4.676572057522E-04  	 6.087777640736E+03    	
 2.332922654661E-03  	 1.284722562696E+04    	
 3.232197727833E+01  	 1.825046307999E+08    	
 1.046724211367E-02  	 2.505755841792E+04    	
 7.204848146852E-02  	 2.934126148096E+05    	
 2.111127727627E-01  	 1.670459963072E+06    	
 2.864995112361E-03  	 3.761580641616E+04    	
 4.020250539288E-04  	 4.067524908030E+03    	
 2.427408144433E-05  	 1.674375134982E+03    	
 7.539351745856E-03  	 1.466622348334E+04    	
 2.113068738742E-01  	 2.435907842976E+05    	
 6.644380305582E-03  	 3.038332238625E+04    	
 4.125108714802E-04  	 1.374096686999E+04    	
 1.988087316474E-04  	 6.664300052741E+03    	
 7.307791203076E-06  	 9.488492836907E+01    	
 1.581017492521E-02  	 1.078228530896E+04    	
 1.154829027714E-01  	 1.883668928348E+06    	
 2.520633602806E-04  	 6.942881822389E+03    	
 2.384048923952E-04  	 4.733602234989E+03    	
 1.633386201250E-03  	 7.417361082649E+03    	
 3.791100038948E-04  	 1.954484683654E+03    	
 8.104502256193E+00  	 6.897656006419E+06    	
 8.195361046947E-02  	 2.537690070947E+05    	
 1.297376442821E-01  	 1.539404353721E+05    	
 3.008698391835E+00  	 1.857844378732E+06    	
 1.412788714998E-04  	 1.037857199941E+03    	
 1.708919722769E-02  	 6.415555771057E+04    	
 8.903241902065E-01  	 5.590970085482E+05    	
 1.034702866692E-03  	 1.132728158158E+04    	
 3.740229369345E-01  	 2.018177844044E+06    	
 7.545376325216E-03  	 7.940694301914E+04    	
 2.786404119150E-06  	 1.454756216878E+02    	
 3.801648974085E-02  	 1.636962481868E+05    	
 1.514203244455E-02  	 6.312777467788E+04    	
 7.741754424716E-05  	 1.427697074580E+03    	
 7.562765609876E-04  	 1.398099899650E+04    	
 1.599388299073E-03  	 1.172828400079E+04    	
 9.732903029778E-05  	 4.800120039939E+03    	
 9.365839766101E-02  	 5.382185096144E+05    	
 4.113541293225E-01  	 1.332775882214E+06    	
 3.278002287369E-04  	 2.540545333012E+03    	
 2.216637733068E-02  	 2.364644488647E+04    	
 1.097900344250E-02  	 3.030584229993E+04    	
 6.786480795156E-01  	 5.370178894162E+05    	
 2.499065318776E-05  	 2.262381138758E+03    	
 5.364794419222E+00  	 7.821212754283E+06    	
 9.019317868782E-05  	 2.718816665903E+03    	
 5.879655452410E-06  	 7.548349313478E+01    	
 4.073681718861E-05  	 3.037648374974E+03    	
 3.305944273338E-04  	 4.938601692565E+03    	
 1.081247953634E-02  	 1.982657014927E+04    	
 6.485075601672E-04  	 3.458761790290E+03    	
 9.128920148301E-01  	 2.831032345709E+06    	
 2.766316744644E-04  	 6.176421332543E+03    	
 3.453944053411E-04  	 3.732905615759E+03    	
 4.510653839400E-04  	 6.025671834361E+03    	
 6.707509095075E-04  	 1.596918986445E+04    	
 1.667776085857E-01  	 1.390452903088E+05    	
 3.526442969232E-03  	 6.453854805439E+04    	
 7.636898328052E-06  	 5.493000280095E+02    	
 1.819529456481E-03  	 9.516816652408E+03    	
 5.321188464973E-03  	 1.125381772753E+04    	
 1.886126221482E-03  	 1.907213056296E+04    	
 1.062401419298E-02  	 1.116725995856E+05    	
 7.496438806281E-01  	 2.155457296737E+06    	
 5.053905949723E-02  	 1.870126401641E+05    	
 2.204122453847E-03  	 8.904453743875E+03    	
 9.772338911737E-04  	 1.216528402815E+04    	
 5.172054982671E-03  	 3.712910890917E+04    	
 2.174080509574E-03  	 2.033171919193E+04    	
 4.133591709339E-06  	 1.407485694490E+02    	
 2.406812887738E-02  	 4.827140309352E+04    	
 7.419131064564E+00  	 4.823414458693E+06    	
 5.303864944895E+01  	 4.577603516535E+07    	
 1.436869232353E-02  	 7.203624656610E+04    	
 2.491578956803E-02  	 2.936404271476E+05    	
 3.727199781437E+00  	 1.233235601649E+06    	
 3.255877608279E-02  	 9.370949973982E+04    	
 1.314808913824E-04  	 2.860210364283E+03    	
 6.150111707637E-02  	 6.915210382859E+04    	
 3.630993325286E-01  	 7.947908165890E+05    	
 3.223114662919E-04  	 9.225715939060E+03    	
 2.478516615288E-02  	 1.808965007434E+05    	
 1.443294083151E-01  	 1.248064597955E+06    	
 4.750308306110E+00  	 3.043264958996E+06    	
 2.518271891675E-01  	 8.931011982968E+05    	
 2.202618732977E-03  	 7.032986719447E+03    	
 8.504625660193E-04  	 7.225239278437E+03    	
 7.845292669737E-04  	 4.520713501234E+03    	
 3.246608181176E-02  	 7.028016956284E+05    	
 2.079723303229E-01  	 5.047126455586E+05    	
 2.382684558184E-01  	 3.117073954142E+05    	
 1.090766575345E-04  	 3.258266580282E+03    	
 4.730081818094E-02  	 3.752190792836E+05    	
 1.460021403965E+00  	 1.164751819175E+07    	
 3.541411971692E-01  	 4.796701197562E+05    	
 1.457694549870E-02  	 7.042564762919E+04    	
 6.934894153593E-02  	 1.842728298466E+06    	
 2.501254333198E-04  	 2.246823322717E+03    	
 3.801259670339E-01  	 4.757515571538E+05    	
 3.506042833132E-04  	 2.380740067208E+03    	
 1.422677081921E-04  	 5.482117723336E+03    	
 4.777796598843E-02  	 2.225683122166E+05    	
 1.685385070098E+01  	 1.436210856167E+07    	
 4.732988598466E-03  	 1.471453860513E+04    	
 8.437537890870E-02  	 1.485554071708E+05    	
 4.351132436639E-02  	 3.191197291345E+05    	
 7.846168856516E-02  	 3.562640729990E+04    	
 1.131847041476E+00  	 1.036842679551E+06    	
 2.020933216800E-02  	 3.988606391145E+04    	
 1.223065176640E-02  	 4.841085783541E+04    	
 3.175848532016E-02  	 1.030750783153E+05    	
 5.722234596180E-04  	 1.906347243954E+03    	
 1.688772705158E-01  	 1.503798357790E+06    	
 7.729474435814E-04  	 1.173320924106E+04    	
 5.525657435093E+01  	 8.593275367210E+08    	
 4.332998229829E-02  	 8.474885441372E+04    	
 9.913435284887E-03  	 3.278212687004E+04    	
 4.381125478814E-03  	 1.278962964932E+05    	
 2.962109260221E-01  	 1.151965199653E+06    	
 2.997524775730E-06  	 1.615002892002E+01    	
 9.148491338545E+01  	 4.985713979178E+07    	
 1.429664421118E-04  	 2.333351091638E+03    	
 4.021845247154E-05  	 9.688076007657E+02    	
 3.733175290828E-04  	 1.400955673931E+04    	
 2.325338504464E-03  	 1.072014628586E+04    	
 5.825123671882E-02  	 1.195249136734E+05    	
 1.422014622370E-02  	 3.072253309082E+04    	
 3.359256951802E-02  	 2.119516593375E+04    	
 9.615887340180E-03  	 3.037275031617E+04    	
 6.290257816179E-02  	 7.907768138502E+04    	
 7.150055520470E-01  	 3.825846423939E+06    	
 2.807529639981E-03  	 3.964112520707E+03    	
 3.916371743449E-04  	 1.334549229044E+03    	
 1.087885728056E-02  	 2.561803323803E+04    	
 1.640637840524E-03  	 2.136095862684E+04    	
 1.140848967144E-02  	 2.351626638580E+04    	
 3.319872443891E-05  	 7.132019095910E+02    	
 2.768127923698E-01  	 1.543172691098E+05    	
 1.222802617464E-03  	 1.979076438593E+04    	
 4.419967215664E-04  	 1.368812006229E+04    	
 3.962852463089E-03  	 3.152793605057E+04    	
 2.533493640943E-01  	 5.832459968022E+05    	
 7.118355448271E-06  	 9.002175924494E+01    	
 6.560101222528E-05  	 2.427520793874E+03    	
 2.792402556108E-02  	 3.088629619486E+05    	
 1.407978878373E-02  	 3.508272009351E+04    	
 7.434890715711E-04  	 1.002796506898E+04    	
 5.053480954369E-04  	 1.200438816683E+04    	
 1.633574937984E-04  	 4.375802117485E+03    	
 3.390882112000E-05  	 2.429116812240E+02    	
 2.557236943088E-05  	 1.703625276859E+03    	
 1.370167638117E-03  	 2.779505024773E+04    	
 2.632993957906E-03  	 3.286875520782E+04    	
 1.261963478951E+00  	 1.793788354189E+06    	
 5.293288316355E-04  	 4.058518153115E+03    	
 4.547138712291E-03  	 3.948920695546E+03    	
